	enraged	set	inspire	durability	text	freeze	cost	divine_shield	immunetospellpower	adjacent_buff	id	playerClass	charge	choose_one	poisonous	attack	overload	secret	invisibledeathrattle	health	spellDamage	combo	cant_be_targeted_by_hero_powers	type	aura	collectible	taunt	forgetful	topdeck	deathrattle	stealth	cant_attack	name	artist	ritual	windfury	rarity	race	cant_be_targeted_by_abilities	battlecry	silence
537	0	gvg	0	0	whenever_this_minion_deals_damage,_restore_that_much_health_to_your_hero.	0	2	0	0	0	gvg_018	warlock	0	0	0	1	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	mistress_of_pain	carl_critchlow	0	0	rare	demon	0	0	0
538	0	core	0	0	<b>taunt</b>	0	3	0	0	0	cs2_125	neutral	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	1	0	0	0	0	0	ironfur_grizzly	lars_grant-west	0	0	common	beast	0	0	0
539	0	og	0	0	whenever_you_summon_a_1-health_minion,_give_it_<b>divine_shield</b>.	0	3	0	0	0	og_310	paladin	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	steward_of_darkshire	phroi_gardner	0	0	rare		0	0	0
540	0	gvg	0	0	whenever_a_character_is_healed,_deal_1_damage_to_a_random_enemy.	0	2	0	0	0	gvg_072	priest	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	shadowboxer	dan_scott	0	0	rare	mechanical	0	0	0
541	0	expert1	0	0	draw_cards_until_you_have_as_many_in_hand_as_your_opponent.	0	3	0	0	0	ex1_349	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	divine_favor	lucas_graciano	0	0	rare		0	0	0
542	0	expert1	0	0	give_a_friendly_minion_+4/+4_until_end_of_turn._then,_it_dies._horribly.	0	1	0	0	0	ex1_316	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	power_overwhelming	tom_baxa	0	0	common		0	0	0
543	0	expert1	0	3	<b>overload:</b>_(1)	0	2	0	0	0	ex1_247	shaman	0	0	0	2	1	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	stormforged_axe	nate_bowden	0	0	common		0	0	0
544	0	expert1	0	0	return_a_friendly_minion_to_your_hand._it_costs_(2)_less.	0	0	0	0	0	ex1_144	rogue	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	shadowstep	graven_tung	0	0	common		0	0	0
545	0	og	0	0	<b>deathrattle:</b>_draw_a_card.	0	4	0	0	0	og_323	neutral	0	0	0	4	0	0	0	2	0	0	0	minion	0	True	0	0	0	1	0	0	polluted_hoarder	matt_dixon	0	0	common		0	0	0
546	0	core	0	0	draw_4_cards.	0	7	0	0	0	cs2_077	rogue	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	sprint	james_zhang	0	0	common		0	0	0
547	0	expert1	0	0	<b>combo:</b>_summon_a_2/1_defias_bandit.	0	2	0	0	0	ex1_131	rogue	0	0	0	2	0	0	0	2	0	1	0	minion	0	True	0	0	0	0	0	0	defias_ringleader	dany_orizio	0	0	common		0	0	0
548	0	expert1	0	0	<b>battlecry:</b>_deal_5_damage_to_your_hero.	0	4	0	0	0	ex1_313	warlock	0	0	0	5	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	pit_lord	glenn_rane	0	0	epic	demon	0	1	0
549	0	expert1	0	0	"<b>taunt</b>
<b>divine_shield</b>"	0	6	1	0	0	ex1_032	neutral	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	1	0	0	0	0	0	sunwalker	andrea_uderzo	0	0	rare		0	0	0
550	0	tgt	0	0	50%_chance_to_attack_the_wrong_enemy.	0	6	0	0	0	at_088	neutral	0	0	0	8	0	0	0	5	0	0	0	minion	0	True	0	1	0	0	0	0	mogor's_champion	steve_prescott	0	0	rare		0	0	0
551	0	loe	0	0	"<b>battlecry:_discover</b>_a
3-cost_card."	0	2	0	0	0	loe_029	neutral	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	jeweled_scarab	jaemin_kim	0	0	common	beast	0	1	0
552	0	brm	0	0	<b>battlecry:</b>_gain_1-4_attack._<b>overload:</b>_(1)	0	4	0	0	0	brm_012	shaman	0	0	0	3	1	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	fireguard_destroyer	paul_mafayon	0	0	common		0	1	0
553	0	brm	0	0	deal_$2_damage_to_all_non-demon_minions.	0	3	0	0	0	brm_005	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	demonwrath	raymond_swanland	0	0	rare		0	0	0
554	0	expert1	0	0	at_the_end_of_each_turn,_gain_+1/+1_.	0	8	0	0	0	new1_038	neutral	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	gruul	kev_walker	0	0	legendary		0	0	0
555	0	tgt	0	0	summon_three_1/1_webspinners.	0	6	0	0	0	at_062	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	ball_of_spiders	skan_srisuwan	0	0	rare		0	0	0
556	0	gvg	0	0	"<b>taunt</b>
<b>battlecry:</b>_gain_+1/+1_for_each_enemy_<b>deathrattle</b>_minion."	0	3	0	0	0	gvg_097	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	1	0	0	0	0	0	lil'_exorcist	jim_nelson	0	0	rare		0	1	0
557	0	tgt	1	0	"<b>inspire:</b>_give_your_hero
+2_attack_this_turn."	0	4	0	0	0	at_039	druid	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	savage_combatant	alex_pascenko	0	0	rare	beast	0	0	0
558	0	naxx	0	0	<b>secret:</b>_when_a_friendly_minion_dies,_put_2_copies_of_it_into_your_hand.	0	3	0	0	0	fp1_018	mage	0	0	0		0	1	0		0	0	0	spell	0	True	0	0	0	0	0	0	duplicate	alex_garner	0	0	common		0	0	0
559	0	core	0	0	<b>battlecry:</b>_deal_3_damage.	0	6	0	0	0	cs2_042	shaman	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	fire_elemental	ralph_horsley	0	0	common		0	1	0
560	0	expert1	0	0	whenever_you_play_a_card,_summon_a_2/1_flame_of_azzinoth.	0	6	0	0	0	ex1_614	neutral	0	0	0	7	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	illidan_stormrage	alex_horley_orlandelli	0	0	legendary	demon	0	0	0
561	0	expert1	0	0	whenever_a_character_is_healed,_gain_+2_attack.	0	1	0	0	0	ex1_001	neutral	0	0	0	1	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	lightwarden	erik_ko	0	0	rare		0	0	0
562	0	expert1	0	0	<b>deathrattle:</b>_deal_2_damage_to_the_enemy_hero.	0	1	0	0	0	ex1_029	neutral	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	leper_gnome	glenn_rane	0	0	common		0	0	0
563	0	core	0	2		0	5	0	0	0	cs2_112	warrior	0	0	0	5	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	arcanite_reaper	stefan_kopinski	0	0	common		0	0	0
564	0	gvg	0	0	whenever_you_play_a_1-attack_minion,_give_it_+2/+2.	0	3	0	0	0	gvg_104	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	hobgoblin	laurel_d._austin	0	0	epic		0	0	0
565	0	tgt	0	0	<b>taunt</b>	0	1	0	0	0	at_097	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	1	0	0	0	0	0	tournament_attendee	adam_byrne	0	0	common		0	0	0
566	0	tgt	0	0	<b>deathrattle:</b>_summon_a_dreadsteed.	0	4	0	0	0	at_019	warlock	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	dreadsteed	alex_horley_orlandelli	0	0	epic	demon	0	0	0
567	0	og	0	0	at_the_end_of_your_turn,_give_your_c'thun_+1/+1_<i>(wherever_it_is).</i>	0	3	0	0	0	og_286	neutral	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	twilight_elder	tooth	1	0	common		0	0	0
568	0	expert1	0	0	<b>battlecry:</b>_<b>silence</b>_a_minion.	0	3	0	0	0	cs2_203	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	ironbeak_owl	trevor_jacobs	0	0	common	beast	0	1	0
569	0	expert1	0	0	<b>deathrattle:</b>_summon_a_2/1_damaged_golem.	0	3	0	0	0	ex1_556	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	1	0	0	harvest_golem	brian_despain	0	0	common	mechanical	0	0	0
570	0	gvg	0	0	shuffle_an_enemy_minion_into_your_opponent's_deck.	0	6	0	0	0	gvg_031	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	recycle	efrem_palacios	0	0	rare		0	0	0
571	0	core	0	0	deal_$5_damage_to_the_enemy_hero.	0	2	0	0	0	ds1_233	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mind_blast	dave_allsop	0	0	free		0	0	0
572	0	expert1	0	0	whenever_a_friendly_beast_dies,_gain_+2/+1.	0	2	0	0	0	ex1_531	hunter	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	scavenging_hyena	jim_nelson	0	0	common	beast	0	0	0
573	0	expert1	0	0	put_a_copy_of_a_random_minion_from_your_opponent's_deck_into_the_battlefield.	0	4	0	0	0	ex1_345	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mindgames	zoltan_&_gabor	0	0	epic		0	0	0
574	0	expert1	0	0	deal_$2-$3_damage_to_all_enemy_minions._<b>overload:</b>_(2)	0	3	0	0	0	ex1_259	shaman	0	0	0		2	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	lightning_storm	christopher_moeller	0	0	rare		0	0	0
575	0	naxx	0	0	<b>deathrattle:</b>_put_a_random_demon_from_your_hand_into_the_battlefield.	0	4	0	0	0	fp1_022	warlock	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	1	0	0	voidcaller	robb_shoberg	0	0	common	demon	0	0	0
576	0	expert1	0	0	<b>battlecry:</b>_destroy_the_minions_on_either_side_of_this_minion_and_gain_their_attack_and_health.	0	3	0	0	0	ex1_304	warlock	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	void_terror	alexander_alexandrov	0	0	rare	demon	0	1	0
577	0	og	0	0	<b>battlecry:</b>_unlock_your_<b>overloaded</b>_mana_crystals.	0	2	0	0	0	og_026	shaman	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	eternal_sentinel	j._meyers_&_nutchapol_	0	0	epic		0	1	0
578	0	expert1	0	0	<b>combo:</b>_return_a_minion_to_its_owner's_hand.	0	6	0	0	0	new1_005	rogue	0	0	0	5	0	0	0	3	0	1	0	minion	0	True	0	0	0	0	0	0	kidnapper	dave_allsop	0	0	epic		0	0	0
579	0	expert1	0	0	<b>secret:</b>_when_a_character_attacks_your_hero,_instead_he_attacks_another_random_character.	0	2	0	0	0	ex1_533	hunter	0	0	0		0	1	0		0	0	0	spell	0	True	0	0	0	0	0	0	misdirection	daren_bader	0	0	rare		0	0	0
580	0	core	0	0	put_a_copy_of_a_random_card_in_your_opponent's_hand_into_your_hand.	0	1	0	0	0	cs2_003	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mind_vision	michael_komarck	0	0	common		0	0	0
581	0	expert1	0	0	<b>windfury</b>	0	6	0	0	0	ex1_033	neutral	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	windfury_harpy	luke_mancini	0	1	common		0	0	0
582	0	naxx	0	0	at_the_end_of_each_turn,_summon_all_friendly_minions_that_died_this_turn.	0	8	0	0	0	fp1_013	neutral	0	0	0	6	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	kel'thuzad	chris_robinson	0	0	legendary		0	0	0
583	0	gvg	0	0	<b>deathrattle:</b>_add_a_<b>spare_part</b>_card_to_your_hand.	0	1	0	0	0	gvg_082	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	clockwork_gnome	matt_dixon	0	0	common	mechanical	0	0	0
584	0	gvg	0	0	"draw_a_card.
if_it's_a_beast,_it_costs_(4)_less."	0	2	0	0	0	gvg_017	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	call_pet	e.m._gist	0	0	rare		0	0	0
585	0	core	0	0	give_a_minion_+3_attack.	0	1	0	0	0	cs2_087	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	blessing_of_might	zoltan_boros	0	0	free		0	0	0
586	0	gvg	0	2	<b>deathrattle</b>:_give_a_random_friendly_mech_+2/+2.	0	3	0	0	0	gvg_036	shaman	0	0	0	3	0	0	0		0	0	0	weapon	0	True	0	0	0	1	0	0	powermace	zoltan_and_gabor	0	0	rare		0	0	0
587	0	expert1	0	0	<b>deathrattle:</b>_summon_a_4/5_baine_bloodhoof.	0	6	0	0	0	ex1_110	neutral	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	0	0	0	1	0	0	cairne_bloodhoof	wayne_reynolds	0	0	legendary		0	0	0
588	0	expert1	0	0	has_<b>charge</b>_while_you_have_a_weapon_equipped.	0	1	0	0	0	cs2_146	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	southsea_deckhand	dan_brereton	0	0	common	pirate	0	0	0
589	0	core	0	0	give_a_friendly_character_+3_attack_this_turn.	0	1	0	0	0	cs2_045	shaman	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	rockbiter_weapon	alex_horley_orlandelli	0	0	free		0	0	0
590	0	expert1	0	0	gain_control_of_an_enemy_minion_with_3_or_less_attack_until_end_of_turn.	0	4	0	0	0	ex1_334	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	shadow_madness	mark_gibbons	0	0	rare		0	0	0
591	0	expert1	0	0	<b>battlecry:</b>_give_adjacent_minions_<b>spell_damage_+1</b>.	0	4	0	0	0	ex1_584	neutral	0	0	0	2	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	ancient_mage	howard_lyon	0	0	rare		0	1	0
592	0	expert1	0	0	<b>choose_one</b>_-_gain_2_mana_crystals;_or_draw_3_cards.	0	5	0	0	0	ex1_164	druid	0	1	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	nourish	terese_nielsen	0	0	rare		0	0	0
593	0	og	0	0	<b>battlecry:</b>_summon_a_1/1_copy_of_each_of_your_other_minions.	0	6	0	0	0	og_316	priest	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	herald_volazj	luke_mancini	0	0	legendary		0	1	0
594	0	expert1	0	0	<b>silence</b>_all_enemy_minions._draw_a_card.	0	4	0	0	0	ex1_626	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mass_dispel	sean_o'daniels	0	0	rare		0	0	1
595	0	gvg	0	0	<b>battlecry:</b>_give_your_silver_hand_recruits_+2/+2.	0	5	0	0	0	gvg_060	paladin	0	0	0	2	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	quartermaster	phroilan_gardner	0	0	epic		0	1	0
596	0	core	0	0		0	7	0	0	0	cs2_186	neutral	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	war_golem	dave_kendall	0	0	common		0	0	0
597	0	expert1	0	0	your_minions_cost_(2)_less,_but_not_less_than_(1).	0	4	0	0	0	ex1_315	warlock	0	0	0	0	0	0	0	4	0	0	0	minion	1	True	0	0	0	0	0	0	summoning_portal	tyler_walpole	0	0	common		0	0	0
598	0	core	0	0	<b>charge</b>	0	3	0	0	0	cs2_124	neutral	1	0	0	3	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	wolfrider	dany_orizio	0	0	free		0	0	0
599	0	brm	0	0	whenever_this_minion_takes_damage,_summon_a_2/1_whelp.	0	1	0	0	0	brm_022	neutral	0	0	0	0	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	dragon_egg	jaemin_kim	0	0	rare		0	0	0
600	0	gvg	0	0	"your_other_demons_have_+2/+2.
your_hero_is_<b>immune</b>."	0	9	0	0	0	gvg_021	warlock	0	0	0	9	0	0	0	7	0	0	0	minion	1	True	0	0	0	0	0	0	mal'ganis	wayne_reynolds	0	0	legendary	demon	0	0	0
601	0	expert1	0	0	deal_$4_damage._if_you_have_12_or_less_health,_deal_$6_instead.	0	4	0	0	0	ex1_408	warrior	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mortal_strike	zoltan_&_gabor	0	0	rare		0	0	0
602	0	core	0	0	deal_$3_damage_to_a_character_and_<b>freeze</b>_it.	1	2	0	0	0	cs2_024	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	frostbolt	steve_ellis	0	0	common		0	0	0
603	0	expert1	0	2	your_hero_is_<b>immune</b>_while_attacking.	0	7	0	0	0	ds1_188	hunter	0	0	0	5	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	gladiator's_longbow	peter_c._lee	0	0	epic		0	0	0
604	0	og	0	0	whenever_your_spells_deal_damage,_restore_that_much_health_to_your_hero.	0	5	0	0	0	og_209	shaman	0	0	0	4	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	hallazeal_the_ascended	wayne_reynolds	0	0	legendary		0	0	0
605	0	expert1	0	0	<b>stealth</b>	0	5	0	0	0	ex1_028	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	1	0	stranglethorn_tiger	alex_horley_orlandelli	0	0	common	beast	0	0	0
606	0	brm	0	0	<b>battlecry:</b>_summon_a_random_1-cost_minion_for_your_opponent.	0	4	0	0	0	brm_026	neutral	0	0	0	5	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	hungry_dragon	john_polidora	0	0	common	dragon	0	1	0
607	0	core	0	0	<b>charge</b>	0	4	0	0	0	new1_011	warrior	1	0	0	4	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	kor'kron_elite	alex_horley_orlandelli	0	0	common		0	0	0
608	0	gvg	0	0	whenever_a_friendly_minion_dies_while_this_is_in_your_hand,_gain_+1_attack.	0	5	0	0	0	gvg_063	paladin	0	0	0	1	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	bolvar_fordragon	tooth	0	0	legendary		0	0	0
609	0	tgt	0	0	<b>combo:</b>_deal_1_damage.	0	2	0	0	0	at_030	rogue	0	0	0	3	0	0	0	2	0	1	0	minion	0	True	0	0	0	0	0	0	undercity_valiant	zoltan_boros_	0	0	common		0	0	0
610	0	tgt	0	0	<b>battlecry:</b>_if_you_have_at_least_4_other_minions,_deal_4_damage.	0	4	0	0	0	at_122	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	gormok_the_impaler	nutthapon_petchthai	0	0	legendary		0	1	0
611	0	og	0	2	<b>deathrattle:</b>_summon_a_4/2_elemental.	0	5	0	0	0	og_031	shaman	0	0	0	4	0	0	0		0	0	0	weapon	0	True	0	0	0	1	0	0	hammer_of_twilight	james_ryman	0	0	epic		0	0	0
612	0	tgt	0	0	shuffle_3_ambushes_into_your_opponent's_deck._when_drawn,_you_summon_a_4/4_nerubian.	0	3	0	0	0	at_035	rogue	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	beneath_the_grounds	daren_bader	0	0	epic		0	0	0
613	0	gvg	0	0	at_the_end_of_each_turn,_destroy_this_minion_if_it's_your_only_one.	0	6	0	0	0	gvg_077	warlock	0	0	0	9	0	0	0	9	0	0	0	minion	0	True	0	0	0	0	0	0	anima_golem	josh_harris	0	0	epic	mechanical	0	0	0
614	0	gvg	0	0	<b>battlecry:</b>_swap_health_with_another_minion.	0	5	0	0	0	gvg_014	priest	0	0	0	6	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	vol'jin	raymond_swanland	0	0	legendary		0	1	0
615	0	og	0	0	<b>battlecry:</b>_destroy_all_enemy_<b>secrets</b>._gain_+1/+1_for_each.	0	4	0	0	0	og_254	neutral	0	0	0	2	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	eater_of_secrets	dan_scott	0	0	rare		0	1	0
616	0	tgt	0	0	<b>battlecry:</b>_reveal_a_minion_in_each_deck._if_yours_costs_more,_draw_it.	0	2	0	0	0	at_058	hunter	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	king's_elekk	james_zhang	0	0	common	beast	0	1	0
617	0	gvg	0	0	<b>battlecry:</b>_equip_a_random_weapon_for_each_player.	0	5	0	0	0	gvg_119	neutral	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	blingtron_3000	jomaro_kindred	0	0	legendary	mechanical	0	1	0
618	0	og	0	0	"<b>battlecry:</b>
discard_a_random_card._<b>deathrattle:</b>
draw_a_card."	0	2	0	0	0	og_109	warlock	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	1	0	0	darkshire_librarian	rafael_zanchetin	0	0	rare		0	1	0
619	0	gvg	0	0	at_the_end_of_your_turn,_deal_2_damage_to_a_non-mech_minion.	0	4	0	0	0	gvg_020	warlock	0	0	0	3	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	fel_cannon	matt_gaser	0	0	rare	mechanical	0	0	0
620	0	tgt	0	0	<b>battlecry:</b>_if_you're_holding_a_dragon,_gain_+1_attack_and_<b>charge</b>.	0	2	0	0	0	at_071	warrior	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	alexstrasza's_champion	evgeniy_zagumennyy	0	0	rare		0	1	0
621	0	loe	0	0	your_cards_cost_(5).	0	5	0	0	0	loe_038	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	1	True	0	0	0	0	0	0	naga_sea_witch	ben_zhang	0	0	epic		0	0	0
622	0	core	0	0	<b>taunt</b>	0	3	0	0	0	cs2_127	neutral	0	0	0	1	0	0	0	4	0	0	0	minion	0	True	1	0	0	0	0	0	silverback_patriarch	daren_bader	0	0	common	beast	0	0	0
623	0	og	0	0	at_the_end_of_your_turn,_restore_8_health_to_a_damaged_friendly_character.	0	8	0	0	0	og_229	paladin	0	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	ragnaros,_lightlord	james_ryman	0	0	legendary		0	0	0
624	0	og	0	0	<b>battlecry:</b>_if_you_control_a_pirate,_give_your_weapon_+1/+1.	0	3	0	0	0	og_315	warrior	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	bloodsail_cultist	matt_dixon	0	0	rare	pirate	0	1	0
625	0	expert1	0	0	<b>deathrattle:</b>_summon_two_2/2_hyenas.	0	6	0	0	0	ex1_534	hunter	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	1	0	0	savannah_highmane	milivoj_ceran	0	0	rare	beast	0	0	0
626	0	gvg	0	0	whenever_your_hero_takes_damage_on_your_turn,_gain_+2/+2.	0	5	0	0	0	gvg_100	warlock	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	floating_watcher	todd_lockwood	0	0	common	demon	0	0	0
627	0	expert1	0	0	at_the_start_of_your_turn,_destroy_all_minions.	0	2	0	0	0	new1_021	neutral	0	0	0	0	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	doomsayer	alex_horley_orlandelli	0	0	epic		0	0	0
628	0	core	0	0	"give_a_minion_+2_health.
draw_a_card."	0	1	0	0	0	cs2_004	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	power_word:_shield	jessica_jung	0	0	free		0	0	0
629	0	core	0	0	deal_$1_damage_to_all_enemy_minions.	0	2	0	0	0	cs2_025	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	arcane_explosion	howard_lyon	0	0	free		0	0	0
630	0	promo	0	0	<b>battlecry:</b>_give_both_players_the_power_to_rock!_(with_a_power_chord_card)	0	5	0	0	0	pro_001	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	elite_tauren_chieftain	samwise_didier	0	0	legendary		0	1	0
631	0	core	0	2		0	2	0	0	0	cs2_106	warrior	0	0	0	3	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	fiery_war_axe	lucas_graciano	0	0	free		0	0	0
632	0	brm	0	0	<b>battlecry:</b>_the_next_dragon_you_play_costs_(2)_less.	0	5	0	0	0	brm_018	paladin	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	dragon_consort	raymond_swanland	0	0	rare	dragon	0	1	0
633	0	og	0	0	<b>battlecry:</b>_if_your_c'thun__has_at_least_10_attack,_restore_10_health_to_your_hero.	0	5	0	0	0	og_096	priest	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	twilight_darkmender	alex_garner	1	0	rare		0	1	0
634	0	expert1	0	0	<b>battlecry:</b>_give_a_minion_+2_attack_this_turn.	0	1	0	0	0	cs2_188	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	abusive_sergeant	luca_zontini	0	0	common		0	1	0
635	0	core	0	0	give_your_weapon_+2_attack.	0	1	0	0	0	cs2_074	rogue	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	deadly_poison	trevor_jacobs	0	0	free		0	0	0
636	0	gvg	0	0	<b>battlecry</b>:_deal_2_damage_to_all_minions_with_<b>deathrattle</b>.	0	3	0	0	0	gvg_101	paladin	0	0	0	4	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	scarlet_purifier	anton_zemskov	0	0	rare		0	1	0
637	0	og	0	0	<b>overload:</b>_(2)	0	4	0	0	0	og_024	shaman	0	0	0	7	2	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	flamewreathed_faceless	e._m._gist	0	0	common		0	0	0
638	0	gvg	0	0	whenever_your_opponent_casts_a_spell,_summon_a_burly_rockjaw_trogg.	0	7	0	0	0	gvg_118	neutral	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	troggzor_the_earthinator	mike_sass	0	0	legendary		0	0	0
639	0	core	0	0	your_other_minions_have_+1/+1.	0	7	0	0	0	cs2_222	neutral	0	0	0	6	0	0	0	6	0	0	0	minion	1	True	0	0	0	0	0	0	stormwind_champion	doug_alexander	0	0	common		0	0	0
640	0	naxx	0	0	<b>deathrattle:</b>_add_a_random_beast_card_to_your_hand.	0	1	0	0	0	fp1_011	hunter	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	webspinner	dan_brereton	0	0	common	beast	0	0	0
641	0	gvg	0	0	"<b>battlecry:</b>_give_your_other_minions_<b>windfury</b>,_<b>taunt</b>,_or_<b>divine_shield</b>.
<i>(at_random)</i>"	0	4	0	0	0	gvg_107	neutral	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	enhance-o_mechano	zoltan_boros	0	0	epic	mechanical	0	1	0
642	0	og	0	0	"[x]<b>taunt</b>
<b>battlecry:</b>_give_your_c'thun
+3/+3_<i>(wherever_it_is).</i>"	0	6	0	0	0	og_293	druid	0	0	0	5	0	0	0	7	0	0	0	minion	0	True	1	0	0	0	0	0	dark_arakkoa	nutchapol_thitinunthakorn	1	0	common		0	1	0
